Time, EnergyGeneration, StorageCapacity
2022/11/8/16/45, 2294.069, 15000.0
2022/11/8/17/45, 2483.443, 15000.0
2022/11/8/18/45, 2593.125, 15000.0
2022/11/8/19/45, 2587.117, 15000.0
2022/11/8/20/45, 2361.021, 15000.0
2022/11/8/21/45, 2088.591, 15000.0
2022/11/8/22/45, 2013.383, 15000.0
2022/11/8/23/45, 2034.44, 15000.0
2022/11/8/24/45, 1648.858, 15000.0
2022/11/9/1/45, 1295.772, 15000.0
2022/11/9/2/45, 1289.384, 15000.0
2022/11/9/3/45, 1194.218, 15000.0
2022/11/9/4/45, 1159.922, 15000.0
2022/11/9/5/45, 1258.863, 15000.0
2022/11/9/6/45, 1569.335, 15000.0
2022/11/9/7/45, 2042.852, 15000.0
2022/11/9/8/45, 2651.361, 15000.0
2022/11/9/9/45, 2805.356, 15000.0
2022/11/9/10/45, 2781.085, 15000.0
2022/11/9/11/45, 2881.497, 15000.0
2022/11/9/12/45, 2769.864, 15000.0
2022/11/9/13/45, 2634.797, 15000.0
2022/11/9/14/45, 2671.615, 15000.0
2022/11/9/15/45, 2514.21, 15000.0
2022/11/9/16/45, 2643.277, 15000.0
2022/11/9/17/45, 2814.047, 15000.0
2022/11/9/18/45, 2931.99, 15000.0
2022/11/9/19/45, 2934.573, 15000.0
2022/11/9/20/45, 2872.165, 15000.0
2022/11/9/21/45, 2709.906, 15000.0
2022/11/9/22/45, 2425.047, 15000.0
2022/11/9/23/45, 2423.496, 15000.0
2022/11/9/24/45, 2226.393, 15000.0
2022/11/10/1/45, 1998.712, 15000.0
2022/11/10/2/45, 1803.974, 15000.0
2022/11/10/3/45, 1633.703, 15000.0
2022/11/10/4/45, 1468.063, 15000.0
2022/11/10/5/45, 1465.691, 15000.0
2022/11/10/6/45, 1544.964, 15000.0
2022/11/10/7/45, 2071.946, 15000.0
2022/11/10/8/45, 2366.926, 15000.0
2022/11/10/9/45, 2463.753, 15000.0
2022/11/10/10/45, 2536.074, 15000.0
2022/11/10/11/45, 2663.171, 15000.0
2022/11/10/12/45, 2534.105, 15000.0
2022/11/10/13/45, 2444.848, 15000.0
2022/11/10/14/45, 2469.069, 15000.0
2022/11/10/15/45, 2424.939, 15000.0
2022/11/10/16/45, 2378.1, 15000.0
2022/11/10/17/45, 2625.286, 15000.0
2022/11/10/18/45, 2733.196, 15000.0
2022/11/10/19/45, 2751.156, 15000.0
2022/11/10/20/45, 2669.15, 15000.0
2022/11/10/21/45, 2730.881, 15000.0
2022/11/10/22/45, 2591.626, 15000.0
2022/11/10/23/45, 2644.047, 15000.0
2022/11/10/24/45, 2767.066, 15000.0
2022/11/11/1/45, 3087.329, 15000.0
2022/11/11/2/45, 3414.469, 15000.0
2022/11/11/3/45, 3818.698, 15000.0
2022/11/11/4/45, 4114.765, 15000.0
2022/11/11/5/45, 4074.533, 15000.0
2022/11/11/6/45, 4195.452, 15000.0
2022/11/11/7/45, 4734.563, 15000.0
2022/11/11/8/45, 5040.961, 15000.0
2022/11/11/9/45, 5105.56, 15000.0
2022/11/11/10/45, 4987.603, 15000.0
2022/11/11/11/45, 4905.465, 15000.0
2022/11/11/12/45, 4696.74, 15000.0
2022/11/11/13/45, 4605.801, 15000.0
2022/11/11/14/45, 4312.495, 15000.0
2022/11/11/15/45, 4482.863, 15000.0
2022/11/11/16/45, 4460.476, 15000.0
2022/11/11/17/45, 4568.915, 15000.0
2022/11/11/18/45, 4743.097, 15000.0
2022/11/11/19/45, 4687.76, 15000.0
2022/11/11/20/45, 4635.562, 15000.0
2022/11/11/21/45, 4535.3, 15000.0
2022/11/11/22/45, 4432.504, 15000.0
2022/11/11/23/45, 4254.901, 15000.0
2022/11/11/24/45, 4172.849, 15000.0
2022/11/12/1/45, 3698.262, 15000.0
2022/11/12/2/45, 3503.797, 15000.0
2022/11/12/3/45, 3629.62, 15000.0
2022/11/12/4/45, 3566.155, 15000.0
2022/11/12/5/45, 3497.127, 15000.0
2022/11/12/6/45, 3717.061, 15000.0
2022/11/12/7/45, 3949.547, 15000.0
2022/11/12/8/45, 4045.25, 15000.0
2022/11/12/9/45, 4169.608, 15000.0
2022/11/12/10/45, 4677.071, 15000.0
2022/11/12/11/45, 4873.213, 15000.0
2022/11/12/12/45, 4778.609, 15000.0
2022/11/12/13/45, 4779.878, 15000.0
2022/11/12/14/45, 4704.007, 15000.0
2022/11/12/15/45, 4843.531, 15000.0
2022/11/12/16/45, 4772.431, 15000.0
2022/11/12/17/45, 5075.985, 15000.0
2022/11/12/18/45, 5172.059, 15000.0
2022/11/12/19/45, 5276.58, 15000.0
2022/11/12/20/45, 5220.395, 15000.0
2022/11/12/21/45, 5228.403, 15000.0
2022/11/12/22/45, 4960.218, 15000.0
2022/11/12/23/45, 4824.405, 15000.0
2022/11/12/24/45, 4532.857, 15000.0
2022/11/13/1/45, 4277.615, 15000.0
2022/11/13/2/45, 4044.716, 15000.0
2022/11/13/3/45, 3670.642, 15000.0
2022/11/13/4/45, 3308.719, 15000.0
2022/11/13/5/45, 2944.4, 15000.0
2022/11/13/6/45, 2676.74, 15000.0
2022/11/13/7/45, 2455.566, 15000.0
2022/11/13/8/45, 2291.385, 15000.0
2022/11/13/9/45, 2043.255, 15000.0
2022/11/13/10/45, 1920.542, 15000.0
2022/11/13/11/45, 2092.191, 15000.0
2022/11/13/12/45, 1973.512, 15000.0
2022/11/13/13/45, 1813.938, 15000.0
2022/11/13/14/45, 1727.811, 15000.0
2022/11/13/15/45, 1738.879, 15000.0
2022/11/13/16/45, 1804.257, 15000.0
2022/11/13/17/45, 1925.801, 15000.0
2022/11/13/18/45, 2141.376, 15000.0
2022/11/13/19/45, 2216.928, 15000.0
2022/11/13/20/45, 2120.15, 15000.0
2022/11/13/21/45, 2126.491, 15000.0
2022/11/13/22/45, 1893.305, 15000.0
2022/11/13/23/45, 2026.936, 15000.0
2022/11/13/24/45, 1939.768, 15000.0
2022/11/14/1/46, 1846.103, 15000.0
2022/11/14/2/46, 1742.176, 15000.0
2022/11/14/3/46, 1543.803, 15000.0
2022/11/14/4/46, 1493.185, 15000.0
2022/11/14/5/46, 1507.071, 15000.0
2022/11/14/6/46, 1646.44, 15000.0
2022/11/14/7/46, 2190.601, 15000.0
2022/11/14/8/46, 2530.946, 15000.0
2022/11/14/9/46, 2777.531, 15000.0
2022/11/14/10/46, 2758.979, 15000.0
2022/11/14/11/46, 2659.346, 15000.0
2022/11/14/12/46, 2580.731, 15000.0
2022/11/14/13/46, 2395.84, 15000.0
2022/11/14/14/46, 2414.422, 15000.0
2022/11/14/15/46, 2307.349, 15000.0
2022/11/14/16/46, 2460.127, 15000.0
2022/11/14/17/46, 2626.535, 15000.0
2022/11/14/18/46, 2533.234, 15000.0
2022/11/14/19/46, 2363.352, 15000.0
2022/11/14/20/46, 2347.24, 15000.0
2022/11/14/21/46, 2015.564, 15000.0
2022/11/14/22/46, 2013.196, 15000.0
2022/11/14/23/46, 2267.93, 15000.0
2022/11/14/24/46, 2084.932, 15000.0
2022/11/15/1/46, 2089.058, 15000.0
2022/11/15/2/46, 2157.409, 15000.0
2022/11/15/3/46, 2240.499, 15000.0
2022/11/15/4/46, 2332.298, 15000.0
2022/11/15/5/46, 2332.575, 15000.0
2022/11/15/6/46, 2255.896, 15000.0
2022/11/15/7/46, 2440.397, 15000.0
2022/11/15/8/46, 2804.314, 15000.0
2022/11/15/9/46, 2963.518, 15000.0
2022/11/15/10/46, 2911.749, 15000.0
2022/11/15/11/46, 2846.68, 15000.0
2022/11/15/12/46, 2810.197, 15000.0
2022/11/15/13/46, 2695.128, 15000.0
2022/11/15/14/46, 2719.51, 15000.0
2022/11/15/15/46, 2658.841, 15000.0
2022/11/15/16/46, 2708.366, 15000.0
2022/11/15/17/46, 2782.912, 15000.0
2022/11/15/18/46, 2863.434, 15000.0
2022/11/15/19/46, 2804.243, 15000.0
2022/11/15/20/46, 2686.914, 15000.0
2022/11/15/21/46, 2524.63, 15000.0
2022/11/15/22/46, 2240.244, 15000.0
2022/11/15/23/46, 2326.642, 15000.0
2022/11/15/24/46, 2214.633, 15000.0
2022/11/16/1/46, 1774.537, 15000.0
2022/11/16/2/46, 1737.784, 15000.0
2022/11/16/3/46, 1542.049, 15000.0
2022/11/16/4/46, 1395.418, 15000.0
2022/11/16/5/46, 1457.738, 15000.0
2022/11/16/6/46, 1680.754, 15000.0
2022/11/16/7/46, 2087.861, 15000.0
2022/11/16/8/46, 2309.901, 15000.0
2022/11/16/9/46, 2363.586, 15000.0
2022/11/16/10/46, 2353.688, 15000.0
2022/11/16/11/46, 2402.039, 15000.0
2022/11/16/12/46, 2283.356, 15000.0
2022/11/16/13/46, 2161.304, 15000.0
2022/11/16/14/46, 2171.141, 15000.0
2022/11/16/15/46, 2154.879, 15000.0
2022/11/16/16/46, 2281.838, 15000.0
2022/11/16/17/46, 2334.589, 15000.0
2022/11/16/18/46, 2367.531, 15000.0
2022/11/16/19/46, 2382.289, 15000.0
2022/11/16/20/46, 2354.146, 15000.0
2022/11/16/21/46, 2217.53, 15000.0
2022/11/16/22/46, 2208.964, 15000.0
2022/11/16/23/46, 2093.502, 15000.0
2022/11/16/24/46, 1762.074, 15000.0
2022/11/17/1/46, 1429.119, 15000.0
2022/11/17/2/46, 1207.109, 15000.0
2022/11/17/3/46, 1278.131, 15000.0
2022/11/17/4/46, 1276.606, 15000.0
2022/11/17/5/46, 1256.857, 15000.0
2022/11/17/6/46, 1542.909, 15000.0
2022/11/17/7/46, 2059.239, 15000.0
2022/11/17/8/46, 2316.053, 15000.0
2022/11/17/9/46, 2242.182, 15000.0
2022/11/17/10/46, 2038.703, 15000.0
2022/11/17/11/46, 2246.828, 15000.0
2022/11/17/12/46, 2333.557, 15000.0
2022/11/17/13/46, 2303.842, 15000.0
2022/11/17/14/46, 2279.46, 15000.0
2022/11/17/15/46, 2259.619, 15000.0
2022/11/17/16/46, 2397.402, 15000.0
2022/11/17/17/46, 2520.385, 15000.0
2022/11/17/18/46, 2620.846, 15000.0
2022/11/17/19/46, 2613.412, 15000.0
2022/11/17/20/46, 2516.091, 15000.0
2022/11/17/21/46, 2201.689, 15000.0
2022/11/17/22/46, 2234.788, 15000.0
2022/11/17/23/46, 2307.417, 15000.0
2022/11/17/24/46, 2142.937, 15000.0
2022/11/18/1/46, 1595.334, 15000.0
2022/11/18/2/46, 1306.44, 15000.0
2022/11/18/3/46, 1152.135, 15000.0
2022/11/18/4/46, 1113.617, 15000.0
2022/11/18/5/46, 1175.502, 15000.0
2022/11/18/6/46, 1491.7, 15000.0
2022/11/18/7/46, 1912.441, 15000.0
2022/11/18/8/46, 2275.949, 15000.0
2022/11/18/9/46, 2407.747, 15000.0
2022/11/18/10/46, 2298.999, 15000.0
2022/11/18/11/46, 2379.132, 15000.0
2022/11/18/12/46, 2419.9, 15000.0
2022/11/18/13/46, 2333.413, 15000.0
2022/11/18/14/46, 2387.254, 15000.0
2022/11/18/15/46, 2313.437, 15000.0
2022/11/18/16/46, 2304.048, 15000.0
2022/11/18/17/46, 2485.939, 15000.0
2022/11/18/18/46, 2649.256, 15000.0
2022/11/18/19/46, 2531.863, 15000.0
2022/11/18/20/46, 2570.933, 15000.0
2022/11/18/21/46, 2317.716, 15000.0
2022/11/18/22/46, 2186.478, 15000.0
2022/11/18/23/46, 2355.041, 15000.0
2022/11/18/24/46, 2178.966, 15000.0
2022/11/19/1/46, 1775.557, 15000.0
2022/11/19/2/46, 1751.492, 15000.0
2022/11/19/3/46, 1793.377, 15000.0
2022/11/19/4/46, 1738.227, 15000.0
2022/11/19/5/46, 1796.504, 15000.0
2022/11/19/6/46, 1766.024, 15000.0
2022/11/19/7/46, 1912.55, 15000.0
2022/11/19/8/46, 2105.489, 15000.0
2022/11/19/9/46, 2165.893, 15000.0
2022/11/19/10/46, 2361.2, 15000.0
2022/11/19/11/46, 2429.432, 15000.0
2022/11/19/12/46, 2551.512, 15000.0
2022/11/19/13/46, 2397.565, 15000.0
2022/11/19/14/46, 2269.617, 15000.0
2022/11/19/15/46, 2324.638, 15000.0
2022/11/19/16/46, 2564.022, 15000.0
2022/11/19/17/46, 2697.613, 15000.0
2022/11/19/18/46, 2669.005, 15000.0
2022/11/19/19/46, 2676.239, 15000.0
2022/11/19/20/46, 2608.909, 15000.0
2022/11/19/21/46, 2459.34, 15000.0
2022/11/19/22/46, 2450.989, 15000.0
2022/11/19/23/46, 2309.0, 15000.0
2022/11/19/24/46, 2132.798, 15000.0
2022/11/20/1/46, 1894.808, 15000.0
2022/11/20/2/46, 1634.667, 15000.0
2022/11/20/3/46, 1585.638, 15000.0
2022/11/20/4/46, 1577.886, 15000.0
2022/11/20/5/46, 1597.218, 15000.0
2022/11/20/6/46, 1658.5, 15000.0
2022/11/20/7/46, 1855.468, 15000.0
2022/11/20/8/46, 1960.202, 15000.0
2022/11/20/9/46, 2036.23, 15000.0
2022/11/20/10/46, 2213.698, 15000.0
2022/11/20/11/46, 2249.698, 15000.0
2022/11/20/12/46, 2212.401, 15000.0
2022/11/20/13/46, 2125.281, 15000.0
2022/11/20/14/46, 2100.384, 15000.0
2022/11/20/15/46, 2176.679, 15000.0
2022/11/20/16/46, 2232.61, 15000.0
2022/11/20/17/46, 2477.079, 15000.0
2022/11/20/18/46, 2643.187, 15000.0
2022/11/20/19/46, 2607.341, 15000.0
2022/11/20/20/46, 2539.687, 15000.0
2022/11/20/21/46, 2296.407, 15000.0
2022/11/20/22/46, 2187.678, 15000.0
2022/11/20/23/46, 2105.257, 15000.0
2022/11/20/24/46, 2012.078, 15000.0
2022/11/21/1/47, 1718.494, 15000.0
2022/11/21/2/47, 1611.184, 15000.0
2022/11/21/3/47, 1636.54, 15000.0
2022/11/21/4/47, 1592.641, 15000.0
2022/11/21/5/47, 1671.95, 15000.0
2022/11/21/6/47, 1722.031, 15000.0
2022/11/21/7/47, 2256.439, 15000.0
2022/11/21/8/47, 2449.053, 15000.0
2022/11/21/9/47, 2544.216, 15000.0
2022/11/21/10/47, 2716.646, 15000.0
2022/11/21/11/47, 2850.415, 15000.0
2022/11/21/12/47, 2808.074, 15000.0
2022/11/21/13/47, 2884.888, 15000.0
2022/11/21/14/47, 2747.993, 15000.0
2022/11/21/15/47, 2798.06, 15000.0
2022/11/21/16/47, 2766.21, 15000.0
2022/11/21/17/47, 2823.566, 15000.0
2022/11/21/18/47, 2913.89, 15000.0
2022/11/21/19/47, 2757.528, 15000.0
2022/11/21/20/47, 2702.629, 15000.0
2022/11/21/21/47, 2403.155, 15000.0
2022/11/21/22/47, 2253.601, 15000.0
2022/11/21/23/47, 2310.98, 15000.0
2022/11/21/24/47, 2119.229, 15000.0
2022/11/22/1/47, 1944.217, 15000.0
2022/11/22/2/47, 1687.224, 15000.0
2022/11/22/3/47, 1490.238, 15000.0
2022/11/22/4/47, 1557.362, 15000.0
2022/11/22/5/47, 1657.277, 15000.0
2022/11/22/6/47, 1757.636, 15000.0
2022/11/22/7/47, 1937.625, 15000.0
2022/11/22/8/47, 2192.299, 15000.0
2022/11/22/9/47, 2307.596, 15000.0
2022/11/22/10/47, 2441.747, 15000.0
2022/11/22/11/47, 2529.041, 15000.0
2022/11/22/12/47, 2383.665, 15000.0
2022/11/22/13/47, 2369.244, 15000.0
2022/11/22/14/47, 2352.064, 15000.0
2022/11/22/15/47, 2285.009, 15000.0
2022/11/22/16/47, 2323.778, 15000.0
2022/11/22/17/47, 2269.936, 15000.0
2022/11/22/18/47, 2152.601, 15000.0
2022/11/22/19/47, 2151.52, 15000.0
2022/11/22/20/47, 2337.56, 15000.0
2022/11/22/21/47, 2297.719, 15000.0
2022/11/22/22/47, 1890.226, 15000.0
2022/11/22/23/47, 1922.496, 15000.0
2022/11/22/24/47, 1678.882, 15000.0
2022/11/23/1/47, 1302.398, 15000.0
2022/11/23/2/47, 1184.911, 15000.0
2022/11/23/3/47, 1097.371, 15000.0
2022/11/23/4/47, 1038.213, 15000.0
2022/11/23/5/47, 989.062, 15000.0
2022/11/23/6/47, 1185.062, 15000.0
2022/11/23/7/47, 1808.505, 15000.0
2022/11/23/8/47, 2186.819, 15000.0
2022/11/23/9/47, 2277.701, 15000.0
2022/11/23/10/47, 2421.497, 15000.0
2022/11/23/11/47, 2366.066, 15000.0
2022/11/23/12/47, 2289.597, 15000.0
2022/11/23/13/47, 2127.305, 15000.0
2022/11/23/14/47, 2246.558, 15000.0
2022/11/23/15/47, 2198.715, 15000.0
2022/11/23/16/47, 2327.198, 15000.0
2022/11/23/17/47, 2431.706, 15000.0
2022/11/23/18/47, 2360.845, 15000.0
2022/11/23/19/47, 2264.355, 15000.0
2022/11/23/20/47, 2240.3, 15000.0
2022/11/23/21/47, 2154.336, 15000.0
2022/11/23/22/47, 1993.421, 15000.0
2022/11/23/23/47, 2096.761, 15000.0
2022/11/23/24/47, 1806.321, 15000.0
2022/11/24/1/47, 1439.99, 15000.0
2022/11/24/2/47, 1318.093, 15000.0
2022/11/24/3/47, 1333.731, 15000.0
2022/11/24/4/47, 1209.455, 15000.0
2022/11/24/5/47, 1201.746, 15000.0
2022/11/24/6/47, 1454.55, 15000.0
2022/11/24/7/47, 1829.187, 15000.0
2022/11/24/8/47, 2020.688, 15000.0
2022/11/24/9/47, 2175.64, 15000.0
2022/11/24/10/47, 2178.139, 15000.0
2022/11/24/11/47, 2337.01, 15000.0
2022/11/24/12/47, 2245.624, 15000.0
2022/11/24/13/47, 2198.869, 15000.0
2022/11/24/14/47, 2222.607, 15000.0
2022/11/24/15/47, 2041.49, 15000.0
2022/11/24/16/47, 2101.581, 15000.0
2022/11/24/17/47, 2286.495, 15000.0
2022/11/24/18/47, 2284.098, 15000.0
2022/11/24/19/47, 2232.532, 15000.0
2022/11/24/20/47, 2128.083, 15000.0
2022/11/24/21/47, 2014.33, 15000.0
2022/11/24/22/47, 1687.961, 15000.0
2022/11/24/23/47, 1665.195, 15000.0
2022/11/24/24/47, 1462.669, 15000.0
2022/11/25/1/47, 1249.452, 15000.0
2022/11/25/2/47, 1069.101, 15000.0
2022/11/25/3/47, 1003.402, 15000.0
2022/11/25/4/47, 989.808, 15000.0
2022/11/25/5/47, 1013.221, 15000.0
2022/11/25/6/47, 1194.396, 15000.0
2022/11/25/7/47, 1578.664, 15000.0
2022/11/25/8/47, 1795.8, 15000.0
2022/11/25/9/47, 1851.86, 15000.0
2022/11/25/10/47, 1786.909, 15000.0
2022/11/25/11/47, 1777.776, 15000.0
2022/11/25/12/47, 1806.343, 15000.0
2022/11/25/13/47, 1684.481, 15000.0
2022/11/25/14/47, 1754.426, 15000.0
2022/11/25/15/47, 1794.895, 15000.0
2022/11/25/16/47, 1944.851, 15000.0
2022/11/25/17/47, 1986.764, 15000.0
2022/11/25/18/47, 1967.648, 15000.0
2022/11/25/19/47, 2130.533, 15000.0
2022/11/25/20/47, 2017.839, 15000.0
2022/11/25/21/47, 1863.187, 15000.0
2022/11/25/22/47, 1686.716, 15000.0
2022/11/25/23/47, 1629.086, 15000.0
2022/11/25/24/47, 1482.254, 15000.0
2022/11/26/1/47, 1300.355, 15000.0
2022/11/26/2/47, 1245.347, 15000.0
2022/11/26/3/47, 1041.89, 15000.0
2022/11/26/4/47, 982.927, 15000.0
2022/11/26/5/47, 960.408, 15000.0
2022/11/26/6/47, 962.432, 15000.0
2022/11/26/7/47, 1088.948, 15000.0
2022/11/26/8/47, 1287.998, 15000.0
2022/11/26/9/47, 1321.074, 15000.0
2022/11/26/10/47, 1435.402, 15000.0
2022/11/26/11/47, 1611.915, 15000.0
2022/11/26/12/47, 1647.292, 15000.0
2022/11/26/13/47, 1745.469, 15000.0
2022/11/26/14/47, 1663.261, 15000.0
2022/11/26/15/47, 1436.628, 15000.0
2022/11/26/16/47, 1657.301, 15000.0
2022/11/26/17/47, 1804.725, 15000.0
2022/11/26/18/47, 1892.586, 15000.0
2022/11/26/19/47, 1990.542, 15000.0
2022/11/26/20/47, 1946.251, 15000.0
2022/11/26/21/47, 1720.308, 15000.0
2022/11/26/22/47, 1535.629, 15000.0
2022/11/26/23/47, 1505.914, 15000.0
2022/11/26/24/47, 1261.037, 15000.0
2022/11/27/1/47, 1169.987, 15000.0
2022/11/27/2/47, 1128.593, 15000.0
2022/11/27/3/47, 1196.603, 15000.0
2022/11/27/4/47, 1181.761, 15000.0
2022/11/27/5/47, 1173.887, 15000.0
2022/11/27/6/47, 1150.945, 15000.0
2022/11/27/7/47, 1195.415, 15000.0
2022/11/27/8/47, 1199.028, 15000.0
2022/11/27/9/47, 1229.103, 15000.0
2022/11/27/10/47, 1412.035, 15000.0
2022/11/27/11/47, 1661.77, 15000.0
2022/11/27/12/47, 1860.393, 15000.0
2022/11/27/13/47, 1818.724, 15000.0
2022/11/27/14/47, 1699.758, 15000.0
2022/11/27/15/47, 1705.521, 15000.0
2022/11/27/16/47, 1727.724, 15000.0
2022/11/27/17/47, 1810.907, 15000.0
2022/11/27/18/47, 2074.093, 15000.0
2022/11/27/19/47, 2239.928, 15000.0
2022/11/27/20/47, 2122.813, 15000.0
2022/11/27/21/47, 2043.281, 15000.0
2022/11/27/22/47, 1858.857, 15000.0
2022/11/27/23/47, 1784.037, 15000.0
2022/11/27/24/47, 1513.332, 15000.0
2022/11/28/1/48, 1309.434, 15000.0
2022/11/28/2/48, 1237.585, 15000.0
2022/11/28/3/48, 1355.819, 15000.0
2022/11/28/4/48, 1340.86, 15000.0
2022/11/28/5/48, 1310.126, 15000.0
2022/11/28/6/48, 1404.891, 15000.0
2022/11/28/7/48, 1692.555, 15000.0
2022/11/28/8/48, 2162.518, 15000.0
2022/11/28/9/48, 2295.567, 15000.0
2022/11/28/10/48, 2342.892, 15000.0
2022/11/28/11/48, 2366.209, 15000.0
2022/11/28/12/48, 2243.957, 15000.0
2022/11/28/13/48, 2092.569, 15000.0
2022/11/28/14/48, 2084.56, 15000.0
2022/11/28/15/48, 2067.826, 15000.0
2022/11/28/16/48, 2070.601, 15000.0
2022/11/28/17/48, 2222.769, 15000.0
2022/11/28/18/48, 2078.944, 15000.0
2022/11/28/19/48, 2085.694, 15000.0
2022/11/28/20/48, 2130.878, 15000.0
2022/11/28/21/48, 1972.027, 15000.0
2022/11/28/22/48, 1762.805, 15000.0
2022/11/28/23/48, 1921.947, 15000.0
2022/11/28/24/48, 1725.176, 15000.0
2022/11/29/1/48, 1380.393, 15000.0
2022/11/29/2/48, 1393.492, 15000.0
2022/11/29/3/48, 1188.39, 15000.0
2022/11/29/4/48, 1176.577, 15000.0
2022/11/29/5/48, 1207.289, 15000.0
2022/11/29/6/48, 1257.127, 15000.0
2022/11/29/7/48, 1563.769, 15000.0
2022/11/29/8/48, 1746.27, 15000.0
2022/11/29/9/48, 2107.122, 15000.0
2022/11/29/10/48, 2168.582, 15000.0
2022/11/29/11/48, 2327.334, 15000.0
2022/11/29/12/48, 2381.468, 15000.0
2022/11/29/13/48, 2253.84, 15000.0
2022/11/29/14/48, 2291.374, 15000.0
2022/11/29/15/48, 2164.836, 15000.0
2022/11/29/16/48, 2332.123, 15000.0
2022/11/29/17/48, 2436.648, 15000.0
2022/11/29/18/48, 2561.387, 15000.0
2022/11/29/19/48, 2519.458, 15000.0
2022/11/29/20/48, 2482.826, 15000.0
2022/11/29/21/48, 2306.985, 15000.0
2022/11/29/22/48, 2222.4, 15000.0
2022/11/29/23/48, 1965.05, 15000.0
2022/11/29/24/48, 1739.04, 15000.0
2022/11/30/1/48, 1528.927, 15000.0
2022/11/30/2/48, 1480.318, 15000.0
2022/11/30/3/48, 1264.703, 15000.0
2022/11/30/4/48, 1211.955, 15000.0
2022/11/30/5/48, 1214.61, 15000.0
2022/11/30/6/48, 1236.896, 15000.0
2022/11/30/7/48, 1451.754, 15000.0
2022/11/30/8/48, 1668.515, 15000.0
2022/11/30/9/48, 1978.534, 15000.0
2022/11/30/10/48, 2000.899, 15000.0
2022/11/30/11/48, 1982.241, 15000.0
2022/11/30/12/48, 2016.622, 15000.0
2022/11/30/13/48, 2062.462, 15000.0
2022/11/30/14/48, 1992.941, 15000.0
2022/11/30/15/48, 1943.471, 15000.0
2022/11/30/16/48, 1996.136, 15000.0
2022/11/30/17/48, 1987.887, 15000.0
2022/11/30/18/48, 2026.763, 15000.0
2022/11/30/19/48, 2040.138, 15000.0
2022/11/30/20/48, 2039.487, 15000.0
2022/11/30/21/48, 1988.368, 15000.0
2022/11/30/22/48, 1864.651, 15000.0
2022/11/30/23/48, 1790.866, 15000.0
2022/11/30/24/48, 1545.272, 15000.0
2022/12/1/1/48, 1351.448, 15000.0
2022/12/1/2/48, 1134.963, 15000.0
2022/12/1/3/48, 969.634, 15000.0
2022/12/1/4/48, 964.999, 15000.0
2022/12/1/5/48, 986.26, 15000.0
2022/12/1/6/48, 1158.559, 15000.0
2022/12/1/7/48, 1443.634, 15000.0
2022/12/1/8/48, 1686.248, 15000.0
2022/12/1/9/48, 1809.91, 15000.0
2022/12/1/10/48, 2046.46, 15000.0
2022/12/1/11/48, 2142.471, 15000.0
2022/12/1/12/48, 2071.394, 15000.0
2022/12/1/13/48, 2130.281, 15000.0
2022/12/1/14/48, 1958.861, 15000.0
2022/12/1/15/48, 1892.242, 15000.0
2022/12/1/16/48, 2020.88, 15000.0
2022/12/1/17/48, 2229.606, 15000.0
2022/12/1/18/48, 2444.731, 15000.0
2022/12/1/19/48, 2360.047, 15000.0
2022/12/1/20/48, 2323.58, 15000.0
2022/12/1/21/48, 2178.367, 15000.0
2022/12/1/22/48, 2028.844, 15000.0
2022/12/1/23/48, 1998.949, 15000.0
2022/12/1/24/48, 1809.828, 15000.0
2022/12/2/1/48, 1598.251, 15000.0
2022/12/2/2/48, 1326.008, 15000.0
2022/12/2/3/48, 1250.795, 15000.0
2022/12/2/4/48, 1182.585, 15000.0
2022/12/2/5/48, 1136.554, 15000.0
2022/12/2/6/48, 1254.057, 15000.0
2022/12/2/7/48, 1632.18, 15000.0
2022/12/2/8/48, 1865.925, 15000.0
2022/12/2/9/48, 2182.925, 15000.0
2022/12/2/10/48, 2126.955, 15000.0
2022/12/2/11/48, 2113.34, 15000.0
2022/12/2/12/48, 2075.796, 15000.0
2022/12/2/13/48, 2044.205, 15000.0
2022/12/2/14/48, 2006.006, 15000.0
2022/12/2/15/48, 1948.999, 15000.0
2022/12/2/16/48, 1877.912, 15000.0
2022/12/2/17/48, 1960.029, 15000.0
2022/12/2/18/48, 1894.099, 15000.0
2022/12/2/19/48, 1933.079, 15000.0
2022/12/2/20/48, 1820.87, 15000.0
2022/12/2/21/48, 1881.181, 15000.0
2022/12/2/22/48, 1578.565, 15000.0
2022/12/2/23/48, 1713.884, 15000.0
2022/12/2/24/48, 1453.406, 15000.0
2022/12/3/1/48, 1180.15, 15000.0
2022/12/3/2/48, 1263.314, 15000.0
2022/12/3/3/48, 997.132, 15000.0
2022/12/3/4/48, 1008.852, 15000.0
2022/12/3/5/48, 1004.289, 15000.0
2022/12/3/6/48, 1107.619, 15000.0
2022/12/3/7/48, 1313.393, 15000.0
2022/12/3/8/48, 1455.697, 15000.0
2022/12/3/9/48, 1529.431, 15000.0
2022/12/3/10/48, 1464.139, 15000.0
2022/12/3/11/48, 1505.008, 15000.0
2022/12/3/12/48, 1597.862, 15000.0
2022/12/3/13/48, 1552.358, 15000.0
2022/12/3/14/48, 1570.79, 15000.0
2022/12/3/15/48, 1492.635, 15000.0
2022/12/3/16/48, 1613.062, 15000.0
2022/12/3/17/48, 1797.48, 15000.0
2022/12/3/18/48, 1807.606, 15000.0
2022/12/3/19/48, 1867.573, 15000.0
2022/12/3/20/48, 1728.461, 15000.0
2022/12/3/21/48, 1542.302, 15000.0
2022/12/3/22/48, 1428.144, 15000.0
2022/12/3/23/48, 1456.229, 15000.0
